network	algorithm	module	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
panel30	walktrap	177	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	13/14	14/2116	0.928571428571429	140.34693877551	42.6823126054136	7.42474499729977e-32	2.53183804407922e-29	7.37429967561659e-30	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/HLA-DRB1/HLA-DQA1	13
panel30	walktrap	177	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	14/14	23/2116	0.608695652173913	92	35.8033401053894	2.0617171376341e-30	3.51522771966614e-28	1.02385469297583e-28	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	14/14	24/2116	0.583333333333333	88.1666666666667	35.0411271210612	4.94812113032182e-30	5.6243643514658e-28	1.63816750876131e-28	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	13/14	19/2116	0.68421052631579	103.413533834586	36.5879254115268	1.43573743943451e-28	1.22396616711792e-26	3.56495682267302e-27	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/HLA-DRB1/HLA-DQA1	13
panel30	walktrap	177	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	14/14	33/2116	0.424242424242424	64.1212121212121	29.8188240831166	2.06580227375822e-27	1.40887715070311e-25	4.10353353355664e-26	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	14/14	34/2116	0.411764705882353	62.2352941176471	29.3699868392536	3.51186386538896e-27	1.99590929682939e-25	5.81333917253855e-26	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	14/14	40/2116	0.35	52.9	27.0387447982781	5.85495722696067e-26	2.85220059199084e-24	8.30739626079076e-25	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	14/14	51/2116	0.274509803921569	41.4901960784314	23.8823900930535	3.2614134714286e-24	1.39017749219644e-22	4.04906840456377e-23	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	14/14	105/2116	0.133333333333333	20.152380952381	16.4253349135378	2.31475785411728e-19	8.77036031393325e-18	2.55447876570635e-18	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
panel30	walktrap	177	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	14/14	120/2116	0.116666666666667	17.6333333333333	15.3070849810948	1.68888704354414e-18	5.7591048184855e-17	1.67741238007366e-17	HLA-DQB2/HLA-DOB/HLA-DRA/HLA-DOA/HLA-DPA1/HLA-DMA/HLA-DQA2/HLA-DQB1/HLA-DPB1/HLA-DRB5/HLA-DMB/CD74/HLA-DRB1/HLA-DQA1	14
