database_id	panel_group	pathway_name	geneset_size	NES_limma	pval_limma	padj_limma	overlap_limma	leadingEdge_limma	NES_voom	pval_voom	padj_voom	overlap_voom	leadingEdge_voom	NES_deseq2	pval_deseq2	padj_deseq2	overlap_deseq2	leadingEdge_deseq2	direction_limma
hsa04150	ORIGINAL_10	mTOR signaling pathway	158	-1.06397580671634	0.339575405567795	0.656512450764404	39	LPIN3,WNT2B,WNT11,ULK1,IKBKB,ATP6V1C2,TSC1,WDR59,RNF152,IGF1,WNT6,LPIN1,TSC2,GRB10,WNT10B,FLCN,FZD9,DVL3,FZD4,TELO2,FZD10,RPS6KA6,STRADA,RPS6KB2,DVL2,RICTOR,MTOR,SGK1,ATP6V1B1,DEPDC5,RAF1,SOS1,FZD8,PRKCA,RPS6KB1,LRP6,PRR5,IRS1,PRKAA1	1.46599932204396	0.00463841450558718	0.00927682901117436	53	ATP6V1G1,GRB2,PIK3R2,ATP6V1F,GSK3B,ATP6V1D,ATP6V1A,LAMTOR3,RHOA,RRAGA,EIF4E,LAMTOR5,LAMTOR2,EIF4B,RPS6KA2,CAB39,SEC13,ATP6V1B2,MAPKAP1,PIK3CB,EIF4E2,RPS6,SEH1L,MAPK1,NRAS,FZD6,RRAGC,ATP6V1E1,RPS6KA3,RPTOR,ATP6V1H,LPIN2,ATP6V1C1,AKT1,FZD1,MAP2K1,WNT7B,TBC1D7,INSR,LAMTOR1,MLST8,WNT5A,RHEB,NPRL3,WNT3,LAMTOR4,RPS6KA1,FZD3,CLIP1,SLC3A2,SOS2,ATP6V1E2,ATP6V1C2	1.11994790299264	0.198456175298805	0.258855880824528	52	ATP6V1G1,PIK3R2,GRB2,ATP6V1F,ATP6V1A,GSK3B,ATP6V1D,LAMTOR3,RPS6KA2,LAMTOR2,RHOA,EIF4E,LAMTOR5,RRAGA,CAB39,PIK3CB,ATP6V1B2,EIF4B,MAPK1,WNT10A,FZD6,MAPKAP1,SEC13,RPS6,WNT7B,NRAS,RRAGC,RPS6KA3,FZD1,ATP6V1E1,SEH1L,WNT5A,EIF4E2,WNT3,LPIN2,WNT7A,ATP6V1H,TBC1D7,ATP6V1C1,RPTOR,MAP2K1,LAMTOR4,INSR,FZD3,AKT1,STRADB,CLIP1,LAMTOR1,NPRL3,RPS6KA1,RRAGD,MLST8	Down_tumor
hsa04151	ORIGINAL_10	PI3K-Akt signaling pathway	362	-1.06291607886192	0.286171382861714	0.638382315614592	121	FGF17,FGF10,THBS3,LAMA2,FGF7,LAMB2,HGF,TNXB,ITGA7,GHR,ITGA10,PCK1,FLT4,RELN,PDGFRA,IKBKB,TSC1,LPAR1,GNB3,PDGFRB,GYS2,IGF1,NGF,FGFR4,CHAD,COL6A1,EPOR,FGFR1,COL6A2,ITGA8,EFNA5,TSC2,COL4A3,ITGA5,COL6A3,NTRK1,ITGA2B,COL4A6,ITGA1,PPP2R5B,JAK2,PHLPP2,ANGPT4,LAMA3,LPAR2,CSF3R,VEGFA,TLR4,IKBKG,CASP9,OSMR,SGK2,NOS3,PKN3,VTN,RPS6KB2,CRTC2,PPP2R3B,COL4A5,LAMA5,COL4A4,GNG7,MTOR,SGK1,COL9A2,GNG11,RAF1,SOS1,COL6A6,EGF,IL7,CSF1,PRKCA,RPS6KB1,BCL2L11,MYC,LAMC3,KITLG,MAGI1,LAMA4,KIT,LAMB4,NTF3,IL7R,IRS1,THBS1,PRKAA1,MAGI2,THBS2,PDGFD,RBL2,TEK,NGFR,IGF2,COL9A3,PPP2R1B,NR4A1,FGF22,FLT3LG,VWF,IL6R,GH1,THEM4,CSF3,CDC37,ANGPT1,TNN,PKN2,FLT1,ANGPT2,ERBB4,ATF4,KDR,FGF18,PIK3CD,PIK3R5,PRKAA2,BRCA1,PTEN,CREB3L1,STK11	1.18251340401299	0.0705806173105979	0.0962462963326335	83	CCND1,YWHAE,YWHAZ,GRB2,PPP2CA,PIK3R2,CDK4,IFNAR1,LAMC2,PPP2R1A,GSK3B,GNB1,RAC1,YWHAB,GNG5,CCND2,PDGFC,TP53,MET,TGFA,EIF4E,PPP2R5E,CREB3,EIF4B,EFNA4,FN1,PPP2R5C,GNB5,EFNA3,G6PC3,PIK3CB,EIF4E2,GNB2,ITGA3,RPS6,SGK3,MAPK1,CCND3,FGF1,NRAS,BCL2L1,PPP2R3A,ITGA2,LPAR5,ITGAV,PPP2R2A,NTRK2,MDM2,PPP2R5A,GNG10,ERBB2,PTK2,CDKN1A,LAMB3,RPTOR,GNG12,HSP90AB1,VEGFC,YWHAQ,PKN1,PIK3AP1,AKT1,PCK2,LAMC1,IBSP,C8orf44-SGK3,MAP2K1,ITGA9,ATF2,INSR,F2R,ITGA6,ITGB6,CREB1,MLST8,SYK,CSF1R,SPP1,EPHA2,RHEB,BDNF,MCL1,ERBB3	1.12859216426862	0.114609929078014	0.180963045912654	80	CCND1,TGFA,MET,LAMB3,FN1,LAMC2,YWHAE,YWHAZ,LPAR5,PIK3R2,GRB2,CCND2,PDGFC,CDK4,PPP2CA,IFNAR1,GSK3B,ITGA2,PPP2R1A,GNG5,GNB1,YWHAB,TP53,RAC1,ITGA3,EFNA4,EFNA3,SGK3,EIF4E,GNB5,PIK3CB,PPP2R5E,EIF4B,MAPK1,PPP2R3A,FGF1,CREB3,G6PC3,BCL2L1,ITGAV,RPS6,C8orf44-SGK3,CCND3,GNB2,PPP2R5C,NTRK2,NRAS,SPP1,ERBB3,PIK3AP1,CDKN1A,FGF20,ITGA9,MDM2,ERBB2,ITGB4,ITGB6,GNG10,GNG12,BDNF,VEGFC,IBSP,PPP2R5A,EIF4E2,IL2RB,EREG,F2R,PKN1,EPHA2,PPP2R2A,COL1A1,LAMC1,YWHAQ,PCK2,CSF1R,PTK2,ITGB7,ITGB8,COL6A5,LPAR3	Down_tumor
hsa04210	ORIGINAL_10	Apoptosis	138	1.14563271734897	0.0534820837875419	0.221568632834102	19	CTSS,CTSH,BID,PMAIP1,CTSB,BBC3,CTSD,ACTG1,CTSC,BAX,HRK,PIK3R2,LMNB1,FADD,BIRC5,PARP4,DIABLO,TUBA1A,TP53	1.98226292106877	1.66718394009172e-06	5.55727980030574e-06	49	ACTG1,DIABLO,PIK3R2,XIAP,FADD,CTSD,TP53,CTSB,CTSS,DFFA,TUBA1A,CTSH,BAX,PARP4,PIK3CB,PARP1,CASP6,BID,CASP3,MAPK1,LMNB1,TUBA1C,ITPR2,NRAS,BBC3,EIF2S1,CTSC,CTSO,LMNA,BCL2L1,TUBA4B,MAPK9,TUBA1B,DAXX,ACTB,SPTAN1,CAPN1,AIFM1,BIRC2,LMNB2,PMAIP1,BIRC5,AKT1,CTSL,TUBA4A,MAP2K1,CTSZ,DAB2IP,HRK	1.81582871181977	3.17325438687645e-05	0.000105775146229215	55	ACTG1,PIK3R2,FADD,XIAP,DIABLO,CTSS,CTSH,CTSD,CTSB,BID,TP53,CTSC,PMAIP1,PARP4,HRK,TUBA1A,BBC3,ITPR2,BAX,PIK3CB,TUBA4B,MAPK1,CASP6,DFFA,LMNB1,BCL2L1,PARP1,NRAS,LMNA,CASP3,CTSO,BIRC5,TUBA4A,TUBA1C,EIF2S1,SPTAN1,ACTB,MAPK9,AIFM1,CAPN1,MAP3K5,TUBA1B,CTSV,BIRC2,DAB2IP,TNFRSF10A,FAS,LMNB2,CTSZ,MAP2K1,CTSL,CTSW,DAXX,BCL2A1,AKT1	Up_tumor
hsa04216	ADDITIONAL_20	Ferroptosis	42	0.905643244123759	0.645885286783042	0.782419495213229	19	GPX4,PRNP,SLC40A1,TP53,CYBB,MAP1LC3B2,GSS,HMOX1,NCOA4,SLC39A8,STEAP3,FTH1,ACSL3,PCBP1,ACSL4,SAT1,ATG7,ALOX15,ATG5	2.03764607818116	9.69027411319876e-05	0.000264280203087239	23	PCBP1,TP53,GPX4,ATG5,PRNP,GSS,NCOA4,MAP1LC3B,SLC40A1,ACSL3,PCBP2,ATG7,SLC39A8,ACSL4,SAT1,CYBB,VDAC2,MAP1LC3B2,HMOX1,STEAP3,SLC3A2,FTH1,GCLM	1.85012349164324	0.00123404315107905	0.0033655722302156	24	PRNP,GPX4,TP53,PCBP1,ATG5,SLC40A1,NCOA4,GSS,ACSL3,MAP1LC3B,CYBB,PCBP2,SLC39A8,ACSL4,SAT1,HMOX1,ATG7,FTH1,STEAP3,MAP1LC3B2,VDAC2,ACSL5,GCLM,SLC3A2	Up_tumor
hsa04218	ADDITIONAL_20	Cellular senescence	157	0.946465958760733	0.236823562880263	0.638382315614592	25	E2F1,CCND1,CCND2,CCNB2,CHEK1,CDKN2B,HLA-G,MYBL2,TGFBR1,PIK3R2,MAPK13,CCNB1,CDK1,HLA-A,TP53,MDM2,CDKN2A,CDKN1A,PPP1CA,CDK4,PPP1CB,CALM2,IL1A,RASSF5,CALM3	2.07949890178662	2.38162900138524e-08	1.19081450069262e-07	73	CCND1,PIK3R2,CDK4,RBBP4,CCNB1,PPP1CB,CCND2,TP53,PPP1CA,CALM2,CALM3,PPP3CA,MAPK13,CHEK1,PPP3CB,E2F1,LIN54,VDAC1,PPP1CC,PIK3CB,TGFBR1,CDK1,PPP3R1,MAPK1,ITPR2,CCND3,NRAS,NBN,CALM1,MAPKAPK2,SQSTM1,LIN9,CDKN2B,HLA-A,CCNB2,MDM2,RB1,FBXW11,TGFB1,CAPN1,CDKN1A,TRAF3IP2,MCU,RASSF5,AKT1,BTRC,E2F3,HLA-B,RRAS2,MYBL2,MAP2K1,SMAD2,HLA-C,MAPK14,ZFP36L1,MAP2K3,LIN52,SIRT1,VDAC2,CHEK2,RHEB,RAD50,HIPK2,NFKB1,CDKN2A,HLA-G,SLC25A6,RRAS,TGFB2,SLC25A4,CDC25A,NFATC2,RBL1	1.77125030833967	2.1587094168791e-05	8.09516031329663e-05	76	CCND1,PIK3R2,E2F1,CCND2,CDK4,CCNB1,MAPK13,PPP1CB,TGFBR1,CHEK1,CALM2,TP53,RBBP4,PPP1CA,CDKN2B,CALM3,PPP3CA,CDK1,LIN54,ITPR2,PIK3CB,PPP3CB,MAPK1,HLA-A,VDAC1,CCNB2,CCND3,NBN,NRAS,CDKN2A,HLA-B,PPP3R1,RB1,HLA-G,LIN9,PPP1CC,CDKN1A,SQSTM1,TGFB1,MDM2,CALM1,FBXW11,HLA-C,RASSF5,CCNA1,MYBL2,MAPKAPK2,MCU,CAPN1,TGFB2,ZFP36L1,RRAS2,TRAF3IP2,MAP2K1,E2F3,RRAS,CHEK2,CDC25A,AKT1,BTRC,SIRT1,IL1A,HIPK2,VDAC2,SMAD2,MAPK14,IGFBP3,RHEB,CXCL8,RAD50,MAP2K3,SLC25A4,SLC25A6,NFKB1,SLC25A5,NFATC2	Up_tumor
hsa04310	ORIGINAL_10	Wnt signaling pathway	178	-1.02791280613181	0.429000300210147	0.731824041534957	71	WNT2B,WNT11,PRICKLE4,SERPINF1,SFRP5,RSPO3,TCF7L1,WNT6,APC2,TLE1,DAAM2,TLE4,WNT10B,CAMK2G,FZD9,AXIN2,DVL3,INVS,NFATC4,FZD4,NKD2,TLE2,SOX17,PRICKLE3,FZD10,NFATC1,PRICKLE2,LGR5,DVL2,RAC3,NKD1,FZD8,ROCK2,CELSR3,PRKCA,MYC,CREBBP,LRP6,CSNK1E,TCF7L2,ROR2,PLCB3,ANKRD6,PPP3CC,PLCB1,TBL1Y,SFRP1,SMAD3,WNT9A,CAMK2B,SFRP2,TBL1X,FRZB,NFATC3,PLCB2,SMAD4,CTNND2,MAPK10,MAP3K7,TLE6,WNT16,BAMBI,WNT2,DAAM1,LGR6,CSNK2A3,MCC,SIAH1,APCDD1,PPARD,SFRP4	1.2602679101299	0.0537383177570094	0.0767690253671562	50	PSEN1,CCND1,GSK3B,RAC1,CCND2,TP53,CSNK2A1,RHOA,PPP3CA,PPP3CB,CSNK1A1,CTNNB1,PRKACA,PPP3R1,RUVBL1,CCND3,CSNK2B,CUL1,FZD6,SKP1,MAPK9,CSNK2A2,FBXW11,RYK,ZNRF3,CACYBP,AXIN1,FRAT1,GPC4,SENP2,BTRC,FZD1,RBX1,TLE3,RNF43,WNT7B,PRICKLE1,LGR4,CTBP1,CAMK2D,PORCN,CBY1,CTNNBIP1,SIRT1,WNT5A,WNT3,FZD3,TBL1XR1,CELSR2,RAC2	1.13890022042944	0.156997455470738	0.224282079243911	59	CCND1,PSEN1,CCND2,GSK3B,TP53,RAC1,MMP7,CTNNB1,CSNK2A1,PPP3CA,RHOA,PPP3CB,WNT10A,PRKACA,PRICKLE1,FZD6,CSNK1A1,CCND3,ZNRF3,WNT7B,PPP3R1,FZD1,GPC4,RNF43,RUVBL1,WNT5A,CSNK2B,FBXW11,SKP1,WNT3,MAPK9,LGR4,RAC2,PORCN,WNT7A,AXIN1,RYK,RBX1,TCF7,CSNK2A2,FRAT1,CAMK2D,CUL1,RSPO4,RSPO1,TLE3,SENP2,PRKACB,CELSR2,FZD3,CBY1,BTRC,SIRT1,CACYBP,APCDD1L,NOTUM,ROR1,DKK2,FZD2	Down_tumor
hsa04350	ADDITIONAL_20	TGF-beta signaling pathway	110	-0.937334650932559	0.647519582245431	0.782419495213229	52	CHRD,RGMA,TF,DCN,BMPR1B,BMP5,FST,LRRC32,TGFBR2,E2F4,SMAD9,BMP8A,RPS6KB2,AMH,FMOD,SMURF1,TGFB3,GDF6,RPS6KB1,MYC,CREBBP,SMAD6,TFR2,THBS1,ID3,ROCK1,PPP2R1B,GREM2,ACVR2A,ZFYVE16,SMAD3,LEMD3,SMAD7,SKI,GREM1,SMAD4,LEFTY1,INHBE,FBN1,NODAL,SMAD1,TFRC,BAMBI,BMP8B,ID4,GDF7,SMAD5,NBL1,ACVR1B,BMP4,TFDP1,ID1	1.21535763253605	0.113526060350285	0.14104134762634	38	PPP2CA,PPP2R1A,ACVR1,RHOA,ID2,TMEM53,HDAC2,TGFBR1,HDAC1,TGIF1,MAPK1,CUL1,SKP1,CDKN2B,TGFB1,SMURF2,HFE,BMP7,IGSF1,BMPR2,RBX1,THSD4,SMAD2,RGMB,NEO1,EMP3,NRROS,TGIF2,NCOR1,INHBB,SIN3A,SP1,TGFB2,ACVR2B,RBL1,GDF5,INHBA,HAMP	1.17969779445929	0.140214216163583	0.210321324245375	29	PPP2CA,ACVR1,PPP2R1A,IGSF1,TGFBR1,CDKN2B,ID2,TMEM53,RHOA,TGIF1,MAPK1,HDAC2,HDAC1,EMP3,TGFB1,THSD4,INHBB,SKP1,INHBA,SMURF2,BMP7,GDF5,HFE,BMPR2,RBX1,TGFB2,HAMP,RGMB,CUL1	Down_tumor
hsa04390	ADDITIONAL_20	Hippo signaling pathway	157	-0.766815684449546	0.932999499248873	0.973747588079754	32	WNT2B,WNT11,TCF7L1,TEAD4,WNT6,RASSF1,BMPR1B,APC2,BMP5,GLI2,TGFBR2,WNT10B,FZD9,SNAI2,RASSF6,AXIN2,DVL3,FZD4,NKD2,WWTR1,FZD10,BMP8A,DLG2,TEAD2,DVL2,AMH,FRMD6,NKD1,FZD8,TGFB3,GDF6,MYC	1.70956510819951	0.000153426264539118	0.000383565661347794	67	CCND1,ACTG1,YWHAE,YWHAZ,PPP2CA,PPP2R1A,GSK3B,CDH1,PPP1CB,YWHAB,CCND2,PPP1CA,MOB1A,ID2,CTNNA1,CTNNB1,SAV1,PPP1CC,TGFBR1,CCND3,FGF1,BBC3,WWC1,PARD6B,FZD6,PPP2R2A,NF2,ACTB,DLG3,AMOT,FBXW11,TGFB1,AXIN1,YWHAQ,BIRC2,BMP7,BMPR2,BIRC5,TP53BP2,BTRC,PATJ,FZD1,YAP1,WNT7B,SMAD2,MOB1B,TEAD1,ITGB2,AJUBA,WNT5A,WNT3,LLGL1,FZD3,PRKCI,STK3,TCF7,TGFB2,PARD3,YWHAG,GDF5,LEF1,DVL1,DLG1,YWHAH,LATS1,CRB2,WNT10A	1.72829026083372	5.93476133157761e-05	0.000178042839947328	54	CCND1,ACTG1,YWHAE,YWHAZ,CCND2,CDH1,PPP2CA,GSK3B,PPP2R1A,PPP1CB,YWHAB,TGFBR1,MOB1A,PPP1CA,ID2,CTNNB1,CTNNA1,AMOT,BBC3,SAV1,WNT10A,FGF1,FZD6,PARD6B,CCND3,WNT7B,WWC1,BIRC5,PPP1CC,ITGB2,TGFB1,FZD1,NF2,WNT5A,FBXW11,ACTB,TP53BP2,BMP7,GDF5,WNT3,TEAD1,DLG3,YAP1,BMPR2,WNT7A,AXIN1,TGFB2,PATJ,PPP2R2A,BIRC2,LLGL1,AJUBA,TCF7,YWHAQ	Down_tumor
hsa04510	ADDITIONAL_20	Focal adhesion	203	-0.982792383027502	0.557155715571557	0.782419495213229	56	MYL7,MYL2,THBS3,LAMA2,LAMB2,HGF,TNXB,ITGA7,ITGA10,PPP1R12C,FLT4,RELN,PDGFRA,PAK3,PDGFRB,IGF1,CHAD,COL6A1,SHC2,COL6A2,ITGA8,PPP1R12B,COL4A3,ITGA5,COL6A3,MYLK4,ITGA2B,COL4A6,ITGA1,LAMA3,VEGFA,MYLK,VTN,COL4A5,LAMA5,RAC3,COL4A4,COL9A2,RAF1,SOS1,COL6A6,EGF,ROCK2,MYL5,PRKCA,LAMC3,LAMA4,PPP1R12A,PARVB,LAMB4,THBS1,THBS2,PDGFD,TLN2,COL9A3,ROCK1	1.47583361156996	0.00377381824513681	0.00808675338243603	57	CDC42,CCND1,ACTG1,GRB2,PIK3R2,XIAP,LAMC2,MYL12B,GSK3B,ACTN4,RAC1,PPP1CB,CCND2,PDGFC,PPP1CA,MET,MYL12A,RHOA,ELK1,PAK2,CTNNB1,FN1,RAP1A,PPP1CC,PIK3CB,FYN,ITGA3,VASP,MAPK1,CCND3,ARHGAP5,PAK1,ITGA2,MAPK9,ITGAV,PAK6,ACTB,DIAPH1,ERBB2,PTK2,LAMB3,ARHGAP35,VEGFC,CRKL,BIRC2,AKT1,CRK,LAMC1,BUB1B-PAK6,VAV2,IBSP,MAP2K1,ITGA9,ITGA6,ITGB6,PAK4,SRC	1.4288019954905	0.00520224078491401	0.0111476588248157	64	CCND1,MET,CDC42,LAMB3,FN1,LAMC2,ACTG1,PIK3R2,GRB2,XIAP,CCND2,PDGFC,RASGRF1,MYL12B,GSK3B,ITGA2,PPP1CB,ACTN4,MYL12A,PPP1CA,RAC1,ITGA3,CTNNB1,PAK2,ELK1,RHOA,FYN,PIK3CB,MAPK1,VASP,RAP1A,ITGAV,CCND3,SPP1,ARHGAP5,PAK6,PAK1,PPP1CC,SHC3,ITGA9,ERBB2,ITGB4,ITGB6,BUB1B-PAK6,DIAPH1,ACTB,VEGFC,IBSP,ARHGAP35,MAPK9,RAC2,SHC4,COL1A1,BIRC2,LAMC1,CRKL,PTK2,ITGB7,ITGB8,COL6A5,MAP2K1,ITGA6,SRC,VAV2	Down_tumor
hsa04512	ADDITIONAL_20	ECM-receptor interaction	89	-1.24782900423867	0.0870091854244474	0.315408297163622	35	THBS3,LAMA2,LAMB2,TNXB,ITGA7,ITGA10,RELN,CHAD,CD36,SV2B,COL6A1,COL6A2,ITGA8,COL4A3,ITGA5,COL6A3,GP6,ITGA2B,COL4A6,ITGA1,LAMA3,FREM1,FRAS1,VTN,COL4A5,LAMA5,COL4A4,COL9A2,COL6A6,HSPG2,LAMC3,LAMA4,LAMB4,THBS1,THBS2	-1.22922130245548	0.117534456355283	0.14104134762634	26	THBS3,LAMA2,RELN,ITGA2B,TNXB,CHAD,ITGA7,ITGA10,CD36,LAMA3,SV2B,COL4A6,COL6A1,GP6,COL4A3,ITGA8,FREM1,ITGA1,GP1BB,ITGA5,LAMB2,COL6A3,FRAS1,COL6A2,VTN,COL6A6	0.964673569203266	0.522051773729626	0.559341186138885	24	LAMB3,FN1,LAMC2,SDC4,SDC1,ITGA2,CD44,ITGA3,DAG1,ITGAV,HMMR,CD47,AGRN,SPP1,ITGA9,SV2A,ITGB4,ITGB6,IBSP,COL1A1,LAMC1,ITGB7,ITGB8,COL6A5	Down_tumor
hsa04612	ADDITIONAL_20	Antigen processing and presentation	82	2.44021291067635	4.44473524219276e-07	3.22243305058975e-06	25	CTSS,IFI30,CTSB,HLA-DQB2,HLA-DMB,HLA-G,HLA-DQA2,HLA-DRA,HLA-DPB1,HLA-A,HLA-DQA1,B2M,CD74,HLA-DQB1,HLA-DPA1,HSPA4,PSME1,CD4,HLA-DRB5,PDIA3,HLA-DRB1,HLA-B,HLA-DOA,HLA-DOB,HSPA1L	2.35902406519742	1.26030908428038e-08	7.5618545056823e-08	37	HSPA4,CTSB,CTSS,PSME1,IFI30,HLA-DMB,RFX5,PSME3,CANX,HLA-A,HSPA1L,HSP90AB1,RFXANK,HLA-DRA,B2M,PDIA3,HLA-DPB1,CD74,CTSL,HLA-B,CD4,HLA-DPA1,HLA-C,HLA-DQB2,HLA-DQB1,CREB1,CALR,TAPBP,HLA-DRB1,HLA-DQA2,HLA-DRB5,HLA-DQA1,HSPA5,HLA-G,HSPA8,TAP1,HSP90AA1	2.33273592639772	2.05035285520429e-08	1.23021171312257e-07	39	CTSS,CTSB,IFI30,HSPA4,HLA-DQB2,PSME1,HLA-DMB,HLA-DRA,HLA-A,HLA-DPB1,HLA-DQB1,HLA-DPA1,CD74,B2M,HLA-B,HLA-G,CANX,RFX5,HLA-DQA1,HLA-DRB1,HLA-DQA2,HLA-DRB5,HSPA1L,HLA-C,PSME3,HLA-DOA,RFXANK,CD4,PDIA3,CTSL,HSP90AB1,TAP1,CALR,TAPBP,CREB1,HLA-DMA,HSPA5,HSPA8,CD8B	Up_tumor
hsa04620	ADDITIONAL_20	Toll-like receptor signaling pathway	109	0.947708133990424	0.594594594594595	0.782419495213229	16	IKBKE,TLR7,CCL3,PIK3R2,MAPK13,CD86,CXCL11,SPP1,IL1B,FADD,STAT1,CXCL10,CCL4L2,IRF5,CCL3L3,IFNAR1	1.46432248523234	0.0145723336853221	0.0273231256599789	54	PIK3R2,FADD,IFNAR1,RAC1,MAPK13,TOLLIP,IKBKE,MAP2K4,PIK3CB,MAPK1,TAB2,STAT1,MAPK9,TICAM1,IRF5,AKT1,TLR7,MAP2K1,CD14,CD86,CCL3,MAPK14,MAP2K3,IL1B,SPP1,TLR3,JAK1,IFNA1,TIRAP,TBK1,NFKB1,CXCL10,CXCL11,CCL4L2,FOS,MYD88,IFNA13,TLR8,TLR5,TLR1,CD40,TRAF3,PIK3CA,TLR2,CCL5,CCL3L3,CXCL8,CXCL9,IFNA8,MAP3K7,IFNAR2,CCL4,JUN,MAPK3	1.31947311395742	0.0470873786407767	0.0830953740719589	45	PIK3R2,FADD,IFNAR1,MAPK13,RAC1,IKBKE,TOLLIP,PIK3CB,STAT1,MAPK1,SPP1,MAP2K4,TLR7,CD86,IRF5,TAB2,CCL3,TICAM1,MAPK9,IL1B,CXCL11,CD14,CCL4L2,CXCL10,TLR3,CXCL9,MAP2K1,TLR8,CCL5,AKT1,CD40,MAPK14,CCL3L3,JAK1,TLR1,IFNA1,CXCL8,FOS,CCL4,MAP2K3,TLR2,NFKB1,LY96,MYD88,TNF	Up_tumor
hsa04630	ADDITIONAL_20	JAK-STAT signaling pathway	168	-0.836674143896236	0.846608556256888	0.944294158901914	37	GHR,PDGFRA,AOX1,LIFR,PDGFRB,THPO,IL20RB,TYK2,EPOR,SOCS2,IL15RA,CNTFR,IL11RA,JAK2,STAT2,CSF3R,OSMR,LEPR,IL20RA,MTOR,RAF1,PIAS3,SOS1,EGF,IL7,MYC,PIM1,PIAS1,CREBBP,IL7R,STAT6,FHL1,IL15,IL12A,GFAP,IL6R,GH1	0.861042085617773	0.818297063173463	0.846514203282893	30	CCND1,GRB2,PIK3R2,IFNAR1,CCND2,IL13RA1,PIK3CB,IFNGR2,CCND3,PTPN6,BCL2L1,STAM,STAT1,IL10RB,IFNLR1,CDKN1A,IL27RA,AKT1,PTPN11,STAM2,SOCS1,SOCS6,CSF2,IL22RA2,MCL1,CTF1,IL2RB,JAK1,IFNA1,SOS2	0.833228621449998	0.891121031746032	0.891121031746032	23	CCND1,PIK3R2,GRB2,CCND2,IFNAR1,IL13RA1,CSF2,CRLF2,STAM,PIK3CB,STAT1,IFNGR2,BCL2L1,IL27RA,CCND3,IFNLR1,CDKN1A,SOCS1,CTF1,PTPN6,IL10RB,IL2RB,IL22RA2	Down_tumor
hsa04657	ADDITIONAL_20	IL-17 signaling pathway	94	1.07541922134872	0.280373831775701	0.638382315614592	14	CSF2,CCL17,MMP9,IKBKE,FOSB,MAPK13,LCN2,IL1B,FADD,MMP1,CXCL5,CXCL10,CCL20,CCL7	0.905930178432013	0.668352296670881	0.716091746433087	32	ELAVL1,FADD,GSK3B,MAPK13,IKBKE,CASP3,MAPK1,TAB2,MAPK9,MAPK6,HSP90AB1,TRAF3IP2,FOSB,CSF2,MAPK14,MMP9,IL1B,TBK1,NFKB1,MMP13,CXCL10,LCN2,CCL17,HSP90AA1,FOS,MMP1,IL17RE,JUND,IL17C,CCL20,TRAF3,CXCL5	0.988069325675527	0.469914040114613	0.537203870537204	19	FADD,GSK3B,ELAVL1,MAPK13,IKBKE,CCL17,CSF2,MAPK1,MMP9,LCN2,CCL20,MMP13,TAB2,CASP3,FOSB,MAPK6,MAPK9,IL1B,CXCL5	Up_tumor
hsa04668	ADDITIONAL_20	TNF signaling pathway	119	-0.655552604592911	0.980236757624398	0.980236757624398	46	IKBKB,MLKL,MAP3K8,MAPK12,TRAF5,MAPK11,BCL3,IKBKG,TRAF1,DNM1L,RIPK3,CFLAR,RPS6KA5,RHBDF1,JAG1,CSF1,MAP3K14,MAP2K7,SELE,IL15,NFKBIA,TNFAIP3,RHBDF2,CEBPB,FRMD8,MMP3,ATF4,PIK3CD,CREB3L1,TAB3,MAPK10,CCL2,TRADD,ATF6B,PIK3R3,MAP3K7,RELA,IL18R1,SOCS3,CHUK,IL6,RIPK1,TAB1,EDN1,CXCL1,CASP8	1.21608514185123	0.109614980012624	0.14104134762634	35	PIK3R2,XIAP,FADD,BAG4,MAPK13,CREB3,MAP2K4,PGAM5,PIK3CB,CASP3,MAPK1,TAB2,MAPK9,VEGFC,BIRC2,ADAM17,AKT1,MAP2K1,ATF2,CX3CL1,CSF2,DAB2IP,MAPK14,MMP9,CREB1,MAP2K3,IL1B,FAS,MAP3K5,ITCH,NFKB1,ICAM1,CXCL10,RPS6KA4,TNFRSF1B	1.01729092419533	0.405445180279617	0.506806475349522	35	PIK3R2,FADD,XIAP,MAPK13,BAG4,CSF2,PIK3CB,MAPK1,CREB3,MMP9,PGAM5,MAP2K4,CCL20,TAB2,CASP3,VEGFC,MAPK9,IL1B,CXCL5,MAP3K5,BIRC2,ICAM1,DAB2IP,FAS,CXCL10,CX3CL1,MAP2K1,CCL5,AKT1,TNFRSF1B,ADAM17,ATF2,CXCL2,MAPK14,CREB1	Down_tumor
