pathway	pval	padj	log2err	ES	NES	size	leadingEdge	collection	pathway_name
KEGG_GNRH_SIGNALING_PATHWAY	0.120922271445832	0.419805621623265	0.039059251943962	-0.369400413182346	-1.21151902615229	94	ADCY4,PLA2G6,PLA2G4B,ADCY3,JMJD7-PLA2G4B,CALML5,GNRH1,CALML6,ADCY5,ADCY6,PLA2G2A,MAPK12,MAPK11,MAP3K3,PLD1,CACNA1D,ADCY2,CAMK2G,MAP3K4,PLD2,CACNA1C,MAPK7,ITPR1,MMP2,CACNA1F,RAF1,SOS1,PRKCA,MAP2K7,PRKX	KEGG	KEGG_GNRH_SIGNALING_PATHWAY
KEGG_GRAFT_VERSUS_HOST_DISEASE	5.48173841312232e-08	2.52159967003627e-06	0.719512826338911	0.638874308739914	2.8111883517487	32	HLA-DMB,HLA-G,CD86,HLA-DQA2,HLA-DRA,IL1B,HLA-DPB1,HLA-A,HLA-DQA1,HLA-DQB1,HLA-DPA1,IL1A,HLA-DRB5,HLA-DRB1,HLA-B,HLA-DOA,HLA-DOB,HLA-C,TNF,HLA-DMA,FAS,IFNG	KEGG	KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.00486089564587858	0.0372668666184025	0.211070537868325	-0.505886301228514	-1.55944612077294	47	WNT2B,STK36,WNT11,GAS1,PTCH2,IHH,GLI1,WNT6,CSNK1G2,BMP5,GLI2,HHIP,WNT10B,GLI3	KEGG	KEGG_HEDGEHOG_SIGNALING_PATHWAY
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.607142857142857	1	0.175004015942342	0.17444706503144	0.947138411408575	79	CSF2,ITGA2,CD1A,CD55,CD44,CD1E,CD1B,HLA-DRA,IL1B,FCGR1A,ITGA3	KEGG	KEGG_HEMATOPOIETIC_CELL_LINEAGE
KEGG_HISTIDINE_METABOLISM	0.150066401062417	0.484424873604995	0.13525091239264	0.298016775325356	1.26150825763932	27	ALDH3B1,ACY3,LCMT1,AOC1,ALDH1A3	KEGG	KEGG_HISTIDINE_METABOLISM
KEGG_HOMOLOGOUS_RECOMBINATION	0.757153737351757	1	0.00953861829636185	-0.289462455959213	-0.815605662050008	25	TOP3B,XRCC3,RAD52,MUS81,RAD54L,TOP3A,RAD54B,RAD51D	KEGG	KEGG_HOMOLOGOUS_RECOMBINATION
KEGG_HUNTINGTONS_DISEASE	NA	NA	NA	0.180888533428704	NA	156	GPX1,BBC3,BAX,NDUFC2,NDUFA7,COX6B1,COX7C,NDUFS5,NDUFB9,NDUFB4,TP53,COX7A2L,CLTA,CLTC,NDUFB6,UQCRC1,COX4I1,COX7A2,POLR2E,POLR2I,NDUFC1,NDUFB5,NDUFB8,NDUFB2,COX7B,NDUFA2,NDUFA8,UQCRB,POLR2J,VDAC1,UQCR10,NDUFA3,COX6A1,NDUFS6,NDUFS8,NDUFA4,UQCRH,POLR2L,BDNF,TFAM,NDUFA1,NDUFB10,NDUFAB1,NDUFS4,POLR2K,IFT57,HIP1,CREB3,UQCRQ,NDUFS3,SDHB,MT-CO1,SOD1,COX8A,NDUFB3,COX5A,NDUFV2,NDUFS7,REST,POLR2D,UQCR11,AP2B1,CASP3,GNAQ,POLR2F,NDUFA9,NDUFA5,DCTN4,NDUFB7	KEGG	KEGG_HUNTINGTONS_DISEASE
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.00374607674395059	0.0328227676612814	0.238352921646911	-0.46056323411571	-1.48527151157779	74	MYH7,MYL2,LAMA2,DES,ITGA7,ITGA10,TTN,MYH6,MYBPC3,IGF1,ACTC1,RYR2,TPM2,ITGA8,ITGA5,PRKAB2,CACNA1D,ITGA2B,CACNB2,MYL3,ITGA1,CACNA2D4,CACNA1C,SGCA	KEGG	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.0647910463086559	0.253650053633887	0.0556148644793071	-0.422971071916474	-1.31970086839446	52	INPPL1,PLCG1,INPP5E,INPP5B,PLCD4,IMPA1,INPP4B,PIK3C2B,PLCG2,SYNJ1,PI4KB,PLCB3,PI4KA,INPP5J,PLCE1,PLCB1,MIOX,PIKFYVE,PIP5K1A,PIK3CD,OCRL,PTEN,IMPA2,PIK3C2A,IPPK,PLCB2,INPP1	KEGG	KEGG_INOSITOL_PHOSPHATE_METABOLISM
KEGG_INSULIN_SIGNALING_PATHWAY	0.237899589137188	0.673438836942194	0.0258610368354664	-0.333728861756027	-1.11544879566144	128	ACACB,PHKG1,SORBS1,CALML5,PCK1,IKBKB,CALML6,TSC1,MKNK1,GYS2,PHKA2,SHC2,SOCS2,CBLB,TSC2,PRKAB2,PDE3A,SLC2A4,TRIP10,PPARGC1A,EXOC7,PDE3B,IRS4,RPS6KB2,FASN,PYGM,PRKAR2B,MTOR,RAF1,SOS1,RPS6KB1,PRKX,CBLC,IRS1,PRKAA1,PYGL,PTPN1,PRKAG2,SHC1,CALML3,PIK3CD,PIK3R5,PRKAA2,BRAF,LIPE,RHOQ,PHKG2,GCK,SOCS4,PHKB,MAPK10,PIK3R3,ARAF,HK1,GYS1,FOXO1,PPP1R3C	KEGG	KEGG_INSULIN_SIGNALING_PATHWAY
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.0447058823529412	0.191299589603283	0.335068558717014	0.297608553350656	1.38991110950488	41	HLA-DMB,CD86,HLA-DQA2,HLA-DRA,TNFSF13,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DPA1,CCL25,PIGR,HLA-DRB5,HLA-DRB1,HLA-DOA,HLA-DOB	KEGG	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.922351524879615	1	0.00427425086671045	-0.23001210982698	-0.765440703573442	118	GHR,SPRY3,LIFR,IL20RB,TYK2,EPOR,SOCS2,CBLB,IL15RA,CNTFR,IL11RA,JAK2,STAT2,CSF3R,OSMR,TPO,LEPR,IL20RA,PIAS3,SOS1,IL7,MYC,SPRY2,PIM1,PIAS1,CBLC,CREBBP,IL7R,STAT6,IL15,IL12A,IL6R,GH1	KEGG	KEGG_JAK_STAT_SIGNALING_PATHWAY
KEGG_LEISHMANIA_INFECTION	0.00200270981174196	0.0193946634400274	0.431707695803346	0.294050955835384	1.54325620197865	68	HLA-DMB,MAPK13,MARCKSL1,HLA-DQA2,FCGR3A,HLA-DRA,IL1B,STAT1,FCGR1A,HLA-DPB1,CYBA,ITGB2,HLA-DQA1,HLA-DQB1,HLA-DPA1,IL1A,IFNGR2,HLA-DRB5,HLA-DRB1,ELK1,HLA-DOA,HLA-DOB,FOS,TGFB1,PTPN6,MAPK1,TNF,HLA-DMA,NCF2	KEGG	KEGG_LEISHMANIA_INFECTION
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.177526882745686	0.551521540515848	0.249246554383295	0.19732040554479	1.12830459945385	109	CLDN16,CLDN1,CLDN9,CLDN7,CLDN2,MMP9,ACTG1,CLDN4,CLDN6,PIK3R2,MAPK13,CLDN10,MYL12B,MSN,CYBA,ITGB2,CYBB,CDC42,NOX1,RAC2,ACTN4,RASSF5,CLDN3,EZR	KEGG	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.397948717948718	0.851425163983303	0.0497572002748371	0.352857472502115	1.0281906962932	9	ECHS1,ALDH3A2,HADHA,EHHADH,ALDH7A1,ALDH9A1,ALDH1B1,ALDH2,YOD1	KEGG	KEGG_LIMONENE_AND_PINENE_DEGRADATION
KEGG_LINOLEIC_ACID_METABOLISM	0.379341050756901	0.83510269101667	0.0200672233858778	-0.395912937350326	-1.08152420651072	21	PLA2G6,PLA2G4B,JMJD7-PLA2G4B,CYP3A5,PLA2G2A,CYP2E1	KEGG	KEGG_LINOLEIC_ACID_METABOLISM
KEGG_LONG_TERM_DEPRESSION	0.793173921929287	1	0.00774850463264716	-0.261504823453214	-0.824409140537834	58	GRIA1,PLA2G6,PLA2G4B,JMJD7-PLA2G4B,CACNA1A,IGF1,PLA2G2A,NOS1,ITPR1,GUCY1A2,RAF1,PRKCA,PRKG1,PLCB3,PPP2R1B,PLA2G4A,PLCB1,GNAI1,BRAF,PLCB2,PLA2G1B,ARAF,PLA2G3,GNA11,PLA2G5	KEGG	KEGG_LONG_TERM_DEPRESSION
KEGG_LONG_TERM_POTENTIATION	0.494992846924177	0.9389555034438	0.0148861569707543	-0.318110608788623	-1.00689398164663	61	GRIA1,CALML5,CALML6,CAMK2G,GRIN2C,CACNA1C,ITPR1,RPS6KA6,GRIN2D,RAF1,PRKCA,PRKX,CREBBP,PPP1R12A,PLCB3,PPP1R1A,PPP3CC,PLCB1,CALML3,ATF4,CAMK2B,BRAF,PLCB2,RAPGEF3,ARAF	KEGG	KEGG_LONG_TERM_POTENTIATION
KEGG_LYSINE_DEGRADATION	0.563011113440973	1	0.0133978202813458	-0.320243118512815	-0.963991873002053	39	DOT1L,AASS,SETD1B,OGDHL,SETDB1,EHMT1,SETDB2,SETD1A,AADAT,AASDH,BBOX1,ASH1L	KEGG	KEGG_LYSINE_DEGRADATION
KEGG_LYSOSOME	3.06514404227475e-06	7.04983129723193e-05	0.627256739718528	0.325840304553574	1.91077834559208	118	NPC2,FUCA1,CTSS,CTSH,AP1S1,CTSB,NEU1,AP1M2,ACP5,CD63,CTSD,DNASE2,CTSC,GM2A,LAMP3,PPT1,AGA,ATP6V0D2,GLB1,LAMP2,SCARB2,DNASE2B,ATP6AP1,IGF2R,NAGA,CLTA,SLC17A5,CLTC,PSAP,SUMF1,CD164,CD68,HEXB,CTSV	KEGG	KEGG_LYSOSOME
KEGG_MAPK_SIGNALING_PATHWAY	0.435856414358564	0.874115983026874	0.0164138967067338	-0.297595875940605	-1.02340515465111	239	FGF17,MAPK8IP3,PLA2G6,PLA2G4B,FGF10,FGF7,MAP3K12,JMJD7-PLA2G4B,CACNA1H,CACNA1A,PDGFRA,RASGRP2,IKBKB,MKNK1,PDGFRB,FLNC,NGF,FGFR4,MAP3K8,PLA2G2A,FGFR1,MAPK12,MAPK11,NTRK1,MAP3K3,TGFBR2,CACNA1D,CACNB2,RASGRF2,MAP3K4,MAPK8IP2,CACNA2D4,NFATC4,MAP3K6,IKBKG,TAOK2,CACNA1C,IL1R1,MAPK7,RPS6KA6,CDC25B,MAP4K2,RAC3,GADD45B,RPS6KA5,CACNA1F,RAF1,SOS1,EGF,TGFB3,CACNA1B,PRKCA,MYC,TRAF6,ELK4,MAP3K14,MAP2K7,PRKX,GADD45G,RASGRP3,FGF11,NTF3,RASA2,CACNA1G,FGF14,MAPT,NR4A1,FGF22,MEF2C,PLA2G4A,CACNB1,PPP3CC,RASGRP4,PTPN5,ARRB1,CACNA2D3,ARRB2,CACNA1I,ATF4,FGF18,MAPK8IP1,BRAF,PDGFA,CACNA2D1,RAPGEF2,MRAS,FGF13,HSPA6,CACNB4,IL1R2,MAPK10,MAP4K3,PLA2G1B,PDGFB,DUSP7	KEGG	KEGG_MAPK_SIGNALING_PATHWAY
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.600637411130179	1	0.0147202593366057	-0.393522266727048	-0.914636000995429	10	PAX6,NR5A2,FOXA2,GCK,NKX6-1,MAFA,HES1,BHLHA15	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
KEGG_MELANOGENESIS	0.0470339409809649	0.192912560285175	0.0652191815441775	-0.395178644112674	-1.29243395310705	90	ADCY4,WNT2B,ADCY3,WNT11,CALML5,MC1R,CALML6,ADCY5,TCF7L1,ADCY6,WNT6,WNT10B,ADCY2,CAMK2G,FZD9,DVL3,FZD4,POMC,FZD10,DVL2,DCT,RAF1,FZD8,PRKCA,PRKX,KITLG,CREBBP,KIT,TCF7L2,PLCB3,PLCB1,CALML3,EDNRB,GNAI1,WNT9A,CAMK2B,CREB3L1	KEGG	KEGG_MELANOGENESIS
KEGG_MELANOMA	0.832975789151088	1	0.00686633662598429	-0.251225212642965	-0.796149709653287	62	FGF17,FGF10,FGF7,HGF,PDGFRA,PDGFRB,IGF1,FGFR1	KEGG	KEGG_MELANOMA
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.0252688733423828	0.132842076999955	0.0917080492176841	-0.473473661173138	-1.43599796712254	41	ADH1B,ADH4,AKR1C1,AKR1C2,GSTM2,ADH1C,ADH1A,CYP3A5,AKR1C3,CYP2E1,GSTM5,CYP1A1,ADH6,UGT2B11,CYP2C8	KEGG	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
KEGG_MISMATCH_REPAIR	0.011120685859537	0.068206873271827	0.380730400722792	0.429819339856502	1.72924211010636	22	PCNA,RPA2,SSBP1,EXO1,RFC2,MSH2,RPA3,MSH3,RPA1	KEGG	KEGG_MISMATCH_REPAIR
KEGG_MTOR_SIGNALING_PATHWAY	0.316651220265678	0.792811002007566	0.0216529799672423	-0.357248252861498	-1.10688819490143	49	ULK1,ULK3,TSC1,IGF1,TSC2,VEGFA,RPS6KA6,STRADA,RPS6KB2,RICTOR,MTOR,RPS6KB1,PRKAA1,CAB39L,PIK3CD,PIK3R5,PRKAA2,BRAF,STK11	KEGG	KEGG_MTOR_SIGNALING_PATHWAY
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.0296223066723451	0.146080415762335	0.352487857583619	0.230671477291277	1.31901051020029	109	CSF2,TNFRSF10C,ULBP2,BID,RAET1L,HLA-G,RAET1G,PIK3R2,TYROBP,FCGR3A,ULBP3,HLA-A,ITGB2,HCST,RAC2,ULBP1,IFNAR1,CHP1,GRB2,IFNGR2,FYN,SHC3,RAET1E,HLA-B,PIK3CB,PPP3CA,PTK2B,FCER1G,ICAM1,CD48,RAC1,PTPN6,HLA-C,MAPK1,TNF	KEGG	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.257351470294059	0.700726505741739	0.0245144375869314	-0.321085710655115	-1.09150687977202	182	PTGIR,GABBR1,GRIA1,PTH1R,VIPR1,GHR,GABRE,LTB4R,LTB4R2,MC1R,LPAR1,AGTR1,PTGDR,ADRA1D,PTGFR,GPR35,GABRR2,CHRNA10,HCRTR1,CNR1,ADRA2A,DRD4,NMUR1,SSTR2,ADRA2B,AVPR1A,RXFP1,GRIA4,P2RY11,HTR2B,GRIN2C,LPAR2,NPY5R,GIPR,VIPR2,PTGER2,GLP2R,ADCYAP1R1,GRIN2D,HRH2,LEPR,GRIN3B,GRM2,S1PR1,ADORA2A,P2RX6,ADRB1,ADRA1A,BDKRB1,MLNR,SSTR1,F2RL3,ADRB2,GRM6,AVPR2,P2RX1,GNRHR,CHRNA3,P2RY14,HTR2A,SCTR,NPY1R,GH1,CHRNA7,P2RY8,THRB,EDNRA,HTR1E,TACR1,P2RY1,CHRNE,CHRNA4,GRIN3A,EDNRB	KEGG	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.832565130260521	1	0.00651032318701807	-0.253052578645679	-0.844326251280252	124	IRAK3,CALML5,PLCG1,IKBKB,CALML6,NGF,SHC2,MAPK12,MAPK11,NTRK1,MAP3K3,SH2B1,CAMK2G,MAPK7,RPS6KA6,IRS4,RPS6KA5,RAF1,SOS1,IRAK1,IRAK4,TRAF6,GAB1,MAP2K7,PLCG2,NTF3,IRS1,NGFR,NFKBIA,SHC1,CALML3,ATF4,SH2B3,PIK3CD,PIK3R5,CAMK2B,ABL1,BRAF	KEGG	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.372281123620068	0.83510269101667	0.0200761594926127	-0.38847789985486	-1.08721828644714	24	AOX1,NADSYN1,NNMT,NADK,BST1,NT5C1B,NT5C,NMNAT3	KEGG	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
KEGG_NITROGEN_METABOLISM	0.642141585040071	1	0.0123567728096595	-0.327938105659878	-0.895835841794163	21	AMT,HAL,CTH,CA4,CA1,ASNS,CPS1	KEGG	KEGG_NITROGEN_METABOLISM
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.954030033711309	1	0.0038410867387795	-0.204407596878232	-0.645784173522459	59	IKBKB,MEFV,MAPK12,NAIP,MAPK11,IKBKG,NLRP1,CARD8,TRAF6,NFKBIA,TNFAIP3,TAB3,PSTPIP1,MAPK10,CCL2,CARD6,MAP3K7,RELA,CHUK,IL6,TAB1,CXCL1,CASP8	KEGG	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
KEGG_NON_HOMOLOGOUS_END_JOINING	0.833624200116347	1	0.0352822347483627	0.234456992606925	0.738691650266978	11	FEN1,XRCC4,XRCC6,XRCC5	KEGG	KEGG_NON_HOMOLOGOUS_END_JOINING
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.149253731343284	0.484424873604995	0.229089382980959	0.239849681511573	1.19008389067433	53	E2F1,TGFA,CCND1,RXRG,PIK3R2,TP53,CDKN2A,CDK4,GRB2,RASSF5	KEGG	KEGG_NON_SMALL_CELL_LUNG_CANCER
KEGG_NOTCH_SIGNALING_PATHWAY	0.420283849580441	0.874115983026874	0.01746334123993	-0.341305338192401	-1.05019965652206	46	NUMBL,KAT2A,DTX3,NOTCH1,DVL3,NOTCH4,DLL1,MFNG,DVL2,JAG1,NOTCH3,CREBBP,NUMB,MAML1,RFNG,KAT2B,DTX1,DLL4	KEGG	KEGG_NOTCH_SIGNALING_PATHWAY
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.618556701030928	1	0.0920996025791478	0.19568282184602	0.921337796117218	43	RAD23B,PCNA,GTF2H5,CDK7,RPA2,RFC2	KEGG	KEGG_NUCLEOTIDE_EXCISION_REPAIR
KEGG_N_GLYCAN_BIOSYNTHESIS	0.0888252148997135	0.326876790830946	0.260820567718869	0.27016982062885	1.29584137885503	46	TUSC3,RPN1,RFT1,RPN2,ALG14,MGAT3,ALG1,STT3A,MGAT4B,ALG5,ALG2,DPM3,DOLPP1,MGAT5,DAD1,ALG8,FUT8,DDOST,B4GALT2,MAN1A2	KEGG	KEGG_N_GLYCAN_BIOSYNTHESIS
KEGG_OLFACTORY_TRANSDUCTION	0.363168400042021	0.83510269101667	0.0198502986138668	-0.36103195103494	-1.08306756798056	38	ADCY3,CALML5,CALML6,CAMK2G,GUCA1B,OR2A1,OR5K2,OR2A7,OR10AD1,PRKX,PRKG1,OR2T33,OR2T8,GNAL,CALML3,ARRB2,CAMK2B,CNGA4	KEGG	KEGG_OLFACTORY_TRANSDUCTION
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.395516413130504	0.851425163983303	0.0633201262592919	0.27915415171097	1.03151817438741	17	MTHFD1L,TYMS,ATIC,MTHFS,DHFR,SHMT2,SHMT1,MTHFD1	KEGG	KEGG_ONE_CARBON_POOL_BY_FOLATE
KEGG_OOCYTE_MEIOSIS	0.81284551211177	1	0.0070186623879721	-0.256178959936498	-0.845393168412245	102	ADCY4,ADCY3,CALML5,CALML6,ANAPC2,IGF1,ADCY5,ADCY6,SPDYA,ANAPC4,MAPK12,STAG3,ADCY2,CAMK2G,PPP2R5B	KEGG	KEGG_OOCYTE_MEIOSIS
KEGG_OTHER_GLYCAN_DEGRADATION	0.637820137995556	1	0.0131731154829212	-0.355747192250604	-0.893977287058745	14	ENGASE,MAN2C1	KEGG	KEGG_OTHER_GLYCAN_DEGRADATION
KEGG_OXIDATIVE_PHOSPHORYLATION	1.11709614693373e-05	0.000186859719123461	0.593325476396405	0.327421777762312	1.87224173187053	109	ATP6V1F,NDUFC2,ATP6V1D,ATP6V1A,ATP6V0D2,NDUFA7,COX6B1,ATP6V1G1,COX7C,NDUFS5,NDUFB9,NDUFB4,ATP6AP1,COX7A2L,NDUFB6,MT-ND6,UQCRC1,COX4I1,COX7A2,LHPP,NDUFC1,NDUFB5,NDUFB8,NDUFB2,COX7B,NDUFA2,NDUFA8,UQCRB,UQCR10,NDUFA3,ATP6V1B2,COX6A1,NDUFS6,NDUFS8,PPA2,NDUFA4,UQCRH,NDUFA11,NDUFA1,ATP6V0E1,NDUFB10,COX17,NDUFAB1,NDUFS4,ATP6V1E1,UQCRQ,NDUFS3,SDHB,MT-CO1,COX8A,NDUFB3,COX5A,NDUFV2,NDUFS7,UQCR11,NDUFA9,NDUFA5,NDUFB7,SDHC,ATP6V0B	KEGG	KEGG_OXIDATIVE_PHOSPHORYLATION
KEGG_O_GLYCAN_BIOSYNTHESIS	0.258964143426295	0.700726505741739	0.102435227350191	0.268016106531249	1.13451509969662	27	GALNT7,GALNT5,C1GALT1C1,GALNT12,GALNT1,GALNT3,GCNT1,GALNT4,GALNTL6,GALNT11	KEGG	KEGG_O_GLYCAN_BIOSYNTHESIS
KEGG_P53_SIGNALING_PATHWAY	6.07276854354602e-05	0.000931157843343722	0.557332238758646	0.379503587853263	1.96948315089065	66	CCND1,ZMAT3,PERP,BID,PMAIP1,CCND2,CCNB2,CHEK1,BBC3,RRM2,CD82,BAX,CCNG1,SFN,CCNB1,CDK1,TP53,MDM2,CDKN2A,CDKN1A,CDK4	KEGG	KEGG_P53_SIGNALING_PATHWAY
KEGG_PANCREATIC_CANCER	0.230263157894737	0.662006578947368	0.245188063659135	0.213527467139865	1.1273997068043	69	E2F1,TGFA,CCND1,RAD51,TGFBR1,PIK3R2,STAT1,TP53,CDKN2A,CDC42,CDK4,RAC2	KEGG	KEGG_PANCREATIC_CANCER
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.868918607332257	1	0.00824895968575452	-0.270195575631968	-0.697822858908689	16	UPB1,PANK4,VNN2,BCAT2,PANK3,COASY,ENPP1	KEGG	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
KEGG_PARKINSONS_DISEASE	0.000542705784190525	0.00587399201712097	0.477270815362862	0.270960652581492	1.56622598439105	108	LRRK2,NDUFC2,NDUFA7,COX6B1,COX7C,NDUFS5,NDUFB9,NDUFB4,COX7A2L,NDUFB6,MT-ND6,UQCRC1,COX4I1,COX7A2,NDUFC1,NDUFB5,NDUFB8,NDUFB2,COX7B,GPR37,UBB,PARK7,NDUFA2,NDUFA8,UQCRB,VDAC1,UQCR10,NDUFA3,COX6A1,UBE2J1,NDUFS6,NDUFS8,UBE2L6,NDUFA4,UQCRH,NDUFA1,NDUFB10,NDUFAB1,NDUFS4,UQCRQ,NDUFS3,SDHB,MT-CO1,COX8A,UBE2L3,NDUFB3,COX5A,NDUFV2,TH,NDUFS7,UQCR11,CASP3,NDUFA9,NDUFA5,NDUFB7,SDHC	KEGG	KEGG_PARKINSONS_DISEASE
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.00147446098474369	0.0150722678440466	0.45505986738723	0.334055730070637	1.63150962917412	52	CLDN1,KRT18,ACTG1,CDH1,TUBB3,ARPC3,TUBA1A,TUBB4B,CDC42,YWHAZ,ARPC4,FYN,EZR,ARPC1A,CD14,ACTB,CTNNB1,TUBA1C,TUBB,OCLN,TUBA4A,ARPC5L	KEGG	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
KEGG_PATHWAYS_IN_CANCER	0.703529647035297	1	0.00936544777060675	-0.272240939242808	-0.943613415162828	305	FGF17,WNT2B,RUNX1T1,STK36,FGF10,LAMA2,WNT11,FGF7,LAMB2,HGF,PLCG1,PDGFRA,PTCH2,PAX8,IKBKB,PDGFRB,IGF1,GLI1,ZBTB16,TCF7L1,WNT6,RASSF1,APC2,FGFR1,CBLB,GLI2,RXRB,HHIP,TRAF5,NTRK1,TGFBR2,PPARG,WNT10B,PLD1,ITGA2B,GLI3,FZD9,COL4A6,DAPK1,EPAS1,AXIN2,LAMA3,DVL3,CSF3R,VEGFA,FZD4,IKBKG,CASP9,TRAF1,FZD10,KLK3,DVL2,LAMA5,MMP2,RAC3,COL4A4,MTOR,PTCH1,RAF1,PIAS3,SOS1,RARB,FZD8,TRAF4,EGF,TGFB3,RALGDS,PRKCA,MYC,AR,TRAF6,LAMC3,PIAS1,PLCG2,KITLG,CBLC,CREBBP,LAMA4,KIT,FGF11,LAMB4,TCF7L2	KEGG	KEGG_PATHWAYS_IN_CANCER
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.900523560209424	1	0.0337173767448511	0.215810286158339	0.6799424263458	11	DHDH	KEGG	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.573932092004381	1	0.061381954012731	0.23001823742207	0.931244214961681	23	PRPS2,FBP1,RBKS,DERA	KEGG	KEGG_PENTOSE_PHOSPHATE_PATHWAY
KEGG_PEROXISOME	0.00369315486508947	0.0328227676612814	0.431707695803346	0.278198747344776	1.48739295650793	73	SLC27A2,PAOX,IDH1,PECR,AMACR,PMVK,IDH2,DDO,PRDX5,PEX7,HMGCL,PEX12,SCP2,ACOX1,PEX11B,ECH1,PEX10,NUDT19,MPV17L,PEX26,PEX16,NOS2,MPV17,SOD1,ACSL3,NUDT12,ACSL4,PEX19,ABCD3,PEX2	KEGG	KEGG_PEROXISOME
KEGG_PHENYLALANINE_METABOLISM	0.29894578313253	0.763972556894244	0.071001584690387	0.301452421209677	1.0921599314102	16	ALDH3B1,IL4I1,ALDH1A3	KEGG	KEGG_PHENYLALANINE_METABOLISM
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.0306897599513826	0.146080415762335	0.0816849181752493	-0.419292834372597	-1.35075500675946	73	INPPL1,CALML5,PLCG1,INPP5E,CALML6,DGKE,DGKD,DGKG,DGKQ,INPP5B,PLCD4,IMPA1,ITPR1,INPP4B,PIK3C2B,DGKA,PRKCA,PLCG2,DGKH,SYNJ1,DGKB,PI4KB,DGKI,DGKZ,PLCB3,PI4KA,INPP5J,PLCE1,PLCB1,PIKFYVE,PIP5K1A,CALML3,PIK3CD,PIK3R5,OCRL,PTEN,IMPA2,PIK3C2A,IPPK,PLCB2	KEGG	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.83870612828694	1	0.00805788174927728	-0.265226516680819	-0.73640900351853	23	PPOX,CP,UGT2B11,ALAS2	KEGG	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
KEGG_PPAR_SIGNALING_PATHWAY	0.380222698947799	0.83510269101667	0.0187391509567362	-0.336736838870908	-1.06714184327369	62	CYP8B1,SORBS1,ADIPOQ,PCK1,FABP4,CPT1B,CD36,PLIN1,AQP7,RXRB,PPARG,ACADL,NR1H3,FABP5,ACSL6,CYP4A11,FABP1,APOC3,ME1,CPT1C	KEGG	KEGG_PPAR_SIGNALING_PATHWAY
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.381242532855436	0.83510269101667	0.0210769546370241	-0.447577028159092	-1.08465146639611	12	CYP8B1,CYP46A1	KEGG	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
KEGG_PRIMARY_IMMUNODEFICIENCY	0.905435591958302	1	0.00603403713152336	-0.231748337031486	-0.67921830229933	32	ADA,IKBKG,ZAP70,RAG2,IL7R,RFXAP,RAG1,TAP2,JAK3	KEGG	KEGG_PRIMARY_IMMUNODEFICIENCY
