baseMean	logFC	lfcSE	stat	P.Value	adj.P.Val	gene_symbol	method	regulation	rank
447046.890095541	-0.787345709746597	0.0184461968279968	-42.683362705509	0	0	RXRB	DESeq2	NS	19
220275.192326776	-1.15932410415831	0.0286585569204332	-40.4529825900523	0	0	SYNGAP1	DESeq2	Down	20
45319.0298513392	2.5102430602694	0.0356300993281196	70.4528785382389	0	0	CHCHD2P2	DESeq2	Up	21
630288.070196949	-1.36835916041834	0.0298786512067557	-45.7972199263447	0	0	INTS3	DESeq2	Down	22
346071.76327979	-1.56961600285094	0.0267892026039948	-58.591367053862	0	0	CLK2	DESeq2	Down	23
37831.4364907279	-1.90926783681917	0.0379880240324966	-50.2597301503732	0	0	HCN3	DESeq2	Down	24
570764.084084339	1.37386342909001	0.0321212314436015	42.7711942333917	0	0	RPL4P5	DESeq2	Up	25
840626.246640274	0.676413686353404	0.0165911547224945	40.7695363985915	0	0	LSM14A	DESeq2	NS	26
53864.343759816	1.51500137886557	0.027161605129453	55.7773140300445	0	0	OLA1P1	DESeq2	Up	27
25453.8481474533	-2.6479716544442	0.0639437667569319	-41.4109425944499	0	0	CYP2D7	DESeq2	Down	28
5258.08458853075	-2.56574277761054	0.066247588798772	-38.7296024524608	0	0	CYP2D8P	DESeq2	Down	29
4389.01722852987	-2.334485362834	0.0566647566271081	-41.1981891706774	0	0	TAS2R20	DESeq2	Down	30
369292.136910303	-0.880120156762727	0.0191443863518318	-45.9727536097554	0	0	CNOT3	DESeq2	NS	31
280206.68422816	0.941205441220105	0.0227913003256585	41.2966977650018	0	0	TSEN34	DESeq2	NS	32
2606282.57470734	-2.59690068112038	0.0494387057682658	-52.527683335661	0	0	LENG8	DESeq2	Down	33
17718.082252541	1.7448388385094	0.0389506830651309	44.796103718946	0	0	RPL5P29	DESeq2	Up	34
33492.10493655	-2.58712538099489	0.0663096166516017	-39.0158398077905	0	0	CYP2D6	DESeq2	Down	35
4635.27991835382	-2.96567352538564	0.071824511063017	-41.2905494446545	0	0	RP4-669P10.19	DESeq2	Down	36
32227.8830838844	-3.39071859817793	0.0690666196498033	-49.0934494169585	0	0	LINC01238	DESeq2	Down	37
6224.04335233112	-2.86751614873671	0.0741933593201604	-38.6492291899435	0	0	LINC01237	DESeq2	Down	38
44989.9621112466	-2.09016494359789	0.0426142933899605	-49.0484477701163	0	0	SDHAP2	DESeq2	Down	39
329165.545307004	-1.99115426077489	0.0441860123768913	-45.062999661319	0	0	LINC00969	DESeq2	Down	40
39950.4434707231	-2.79112712195592	0.0700405337584395	-39.8501692117618	0	0	SLC9A3	DESeq2	Down	41
