logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_symbol	method	regulation	rank
0.783801318484395	6.6581466155811	7.49307366791798	1.81967359366751e-13	3.02786142815287e-13	18.8154947420614	DAPK2	limma	NS	15632
-0.936814112903239	-0.992144061302682	-7.49260568226078	1.82573995883944e-13	3.03776127866517e-13	18.8122206405025	TLE1P1	limma	NS	15633
-0.354127796979012	4.19222771392082	-7.49208738121797	1.83248178262018e-13	3.0487836540702e-13	18.8085947312694	DNAJC2	limma	NS	15634
1.38999809267795	-3.26154342273308	7.49202492567135	1.83329582847783e-13	3.04994293537171e-13	18.8081578219785	DACH2	limma	Up	15635
1.73785442268307	-3.39644163473819	7.49174279977138	1.83697749666132e-13	3.0558724523956e-13	18.8061842427157	C8orf44-SGK3	limma	Up	15636
-0.434620698924738	-0.415382375478927	-7.49101831813117	1.84646516388002e-13	3.07145906361087e-13	18.8011165096915	MTBP	limma	NS	15637
1.62808614951359	-2.75830280970626	7.48982047056238	1.86225784941542e-13	3.09753094520684e-13	18.7927385236896	RPL23AP97	limma	Up	15638
-0.338287615207378	3.73609501915709	-7.48935334009133	1.8684525705481e-13	3.1076360261223e-13	18.789471634085	RBFA	limma	NS	15639
-0.655298214285724	-0.142478927203065	-7.48900782363142	1.87304758702145e-13	3.11507933414418e-13	18.7870553689215	RP11-314C16.1	limma	NS	15640
0.419963658474149	7.90713039591315	7.4886790544573	1.87743020863325e-13	3.12216847751164e-13	18.7847563105102	RAN	limma	NS	15641
-0.365702310547881	2.71258569604087	-7.48788730597879	1.88802599250377e-13	3.13958854948316e-13	18.7792200310393	TDRD7	limma	NS	15642
1.66508546466975	-4.81930651340996	7.48360513904111	1.94636147600917e-13	3.23638741625484e-13	18.7492858851459	HS3ST6	limma	Up	15643
-1.41021731310807	-4.58671174968072	-7.48260615509736	1.96022370171944e-13	3.25922901466533e-13	18.742304701987	RP11-543C4.1	limma	Down	15644
0.974549737583219	0.0244031928480204	7.48206621838451	1.96775644833773e-13	3.27154445367291e-13	18.7385318072672	PAX9	limma	NS	15645
0.532673348694326	-2.58813409961686	7.47971759838019	2.00085531694743e-13	3.32636122006389e-13	18.7221231918065	ERCC6L	limma	NS	15646
1.08773251408092	-2.23564316730524	7.47863116124774	2.01635116331968e-13	3.35190836001203e-13	18.7145343173404	SLC28A3	limma	Up	15647
0.403886789554538	5.5970275862069	7.47808493339735	2.02418657168047e-13	3.3647186168188e-13	18.710719220846	ATP6V1B2	limma	NS	15648
-1.95635629160268	-6.75372439335888	-7.4758740449008	2.05620813342882e-13	3.41772827392274e-13	18.6952798663405	RP11-583F2.7	limma	Down	15649
0.355674039938562	5.61570842911877	7.47584860048054	2.05657954642452e-13	3.41812719374109e-13	18.695102202696	PPM1G	limma	NS	15650
-0.576120238095247	0.160986206896552	-7.47476662691568	2.07243440187988e-13	3.44425859224953e-13	18.6875478931527	SKIDA1	limma	NS	15651
-0.481793010752696	4.21339003831418	-7.47474377860946	2.07277050664556e-13	3.44459708972385e-13	18.6873883771273	SATB1	limma	NS	15652
0.836153052995405	-1.01976360153257	7.47422771391862	2.08037626529793e-13	3.45701571817955e-13	18.6837855710647	RAET1E	limma	NS	15653
-0.448661975166418	6.53969246487867	-7.47421663505402	2.08053984636767e-13	3.45706668863355e-13	18.683708228473	KHSRP	limma	NS	15654
-2.04817960189454	-3.63022439335888	-7.4740681069091	2.08273410930863e-13	3.46049165871777e-13	18.6826713491767	RPL31P52	limma	Down	15655
0.390646198156687	6.34215938697318	7.47380195284836	2.08667180418102e-13	3.466812742626e-13	18.6808133646196	CLNS1A	limma	NS	15656
-0.491939682539689	6.28609361430396	-7.47362278135638	2.08932673564279e-13	3.47100196211308e-13	18.6795626256006	IRF9	limma	NS	15657
-0.431408320532521	1.25009719029374	-7.47336797487659	2.09310814022049e-13	3.4770619386432e-13	18.6777839476265	CCNJ	limma	NS	15658
2.61006072708653	-6.4769533844189	7.47282058756292	2.10125432599262e-13	3.49037143325844e-13	18.6739630853553	IGHV3-20	limma	Up	15659
-0.38816310163851	2.61633856960409	-7.47158622012444	2.11973880931137e-13	3.5208509686461e-13	18.6653478681294	C6orf120	limma	NS	15660
2.17789998079879	-6.96020574712644	7.47114089653043	2.1264466784622e-13	3.53176710002429e-13	18.6622400530771	RP11-20G13.3	limma	Up	15661
-1.8861353558628	3.39321328224777	-7.46917226816191	2.15635114161563e-13	3.58120607486682e-13	18.6485033542831	RP11-361L15.3	limma	Down	15662
0.408588223246295	8.1059190293742	7.46905270667253	2.15818061495611e-13	3.5840155765577e-13	18.6476691789804	CHCHD2	limma	NS	15663
-0.773702822580658	2.47186360153257	-7.46903137987391	2.1585071080566e-13	3.58432893179648e-13	18.647520384052	CLIC5	limma	NS	15664
0.398946102150543	3.31497318007663	7.46801692831684	2.17409368346077e-13	3.60998090012754e-13	18.6404430830605	CPT2	limma	NS	15665
2.17455444188432	-6.33234163473819	7.46717332374027	2.18713959641436e-13	3.6314112116899e-13	18.6345583273142	VN1R80P	limma	Up	15666
0.472622817460324	8.51697254150703	7.46654249568557	2.19694535052443e-13	3.64745934208788e-13	18.6301582192716	SEPW1	limma	NS	15667
0.664509882232473	2.26547458492976	7.46647674184663	2.19796993195025e-13	3.64892748914718e-13	18.6296995962082	SPAG4	limma	NS	15668
